Date,Name,Ticker,Fiscal,Actual,Consensus,Surprise
2018-05-03 20:03:00,ACTIVISION BLIZZARD,ATVI,Q1 18 ,0.38,0.346,9.8
2018-05-03 21:16:00,SKYWORKS SOLUTIONS,SWKS,Q2 18 ,1.64,1.6,2.5
2018-05-04 11:30:00,IDEXX LABORATORIES,IDXX,Q1 18 ,1.01,0.918,9.6
2018-05-07 11:00:00,COGNIZANT TECH SOL,CTSH,Q1 18 ,1.06,1.055,0.5
2018-05-08 13:00:00,MICROCHIP TECHNOLOGY,MCHP,Q4 18 ,1.4,1.348,3.9
2018-05-08 21:05:00,ELECTRONIC ARTS INC,EA,Q4 18 ,1.28,1.16,10.3
2018-05-08 21:10:00,MONSTER BEVERAGE CP,MNST,Q1 18 ,0.39,0.392,-1.6
2018-05-08 21:30:00,MARRIOTT INT CL A CM,MAR,Q1 18 ,1.34,1.232,8.8
2018-05-09 21:01:00,BOOKING HOLDINGS INC,BKNG,Q1 18 ,12.0,10.658,12.6
2018-05-10 21:20:00,NVIDIA CORPORATION,NVDA,Q1 19 ,2.05,1.656,23.8
2018-05-16 21:05:00,TAKE-TWO INTERACTI,TTWO,Q4 18 ,0.74,0.634,16.7
2018-05-16 21:05:00,CISCO SYSTEMS INC,CSCO,Q3 18 ,0.66,0.651,1.4
2018-05-17 21:01:00,APPLIED MATERIALS,AMAT,Q2 18 ,1.22,1.139,7.1
2018-05-22 21:00:00,INTUIT INC,INTU,Q3 18 ,4.82,4.673,3.1
2018-05-23 21:01:00,"NETAPP, INC.",NTAP,Q4 18 ,1.05,1.006,4.4
2018-05-23 21:05:00,"SYNOPSYS, INC.",SNPS,Q2 18 ,1.08,1.081,-0.1
2018-05-23 23:53:00,COPART,CPRT,Q3 18 ,0.52,0.495,5.1
2018-05-24 21:01:00,AUTODESK INC,ADSK,Q1 19 ,0.06,0.032,87.5
2018-05-24 21:01:00,"ROSS STORES, INC.",ROST,Q1 19 ,1.11,1.07,3.7
2018-05-24 21:02:00,SPLUNK,SPLK,Q1 19 ,-0.07,-0.091,23.1
2018-05-30 13:00:00,ANALOG DEVICES CMN,ADI,Q2 18 ,1.45,1.372,5.7
2018-05-31 12:30:00,DOLLAR TREE INC,DLTR,Q1 19 ,1.19,1.242,-4.2
2018-05-31 21:02:00,"WORKDAY, INC.",WDAY,Q1 19 ,0.33,0.256,28.9
2018-05-31 21:03:00,"ULTA BEAUTY, INC.",ULTA,Q1 19 ,2.7,2.48,8.9
2018-05-31 21:15:00,COSTCO WHOLESALE,COST,Q3 18 ,1.7,1.688,0.7
2018-06-07 21:02:00,BROADCOM INC.,AVGO,Q2 18 ,4.88,4.677,4.3
2018-06-14 21:05:00,ADOBE INC.,ADBE,Q2 18 ,1.66,1.542,7.7
2018-06-20 21:01:00,MICRON TECHNOLOGY,MU,Q3 18 ,3.15,3.139,0.4
2018-06-27 13:30:00,"PAYCHEX, INC.",PAYX,Q4 18 ,0.63,0.612,2.9
2018-06-28 12:01:00,WALGREENS BTS ALN CM,WBA,Q3 18 ,1.53,1.475,3.7
2018-07-10 11:06:00,PEPSICO INC,PEP,Q2 18 ,1.61,1.522,
2018-07-11 11:50:00,FASTENAL CO,FAST,Q2 18 ,0.35,0.334,
2018-07-16 21:05:00,"NETFLIX, INC.",NFLX,Q2 18 ,0.85,0.794,
2018-07-17 21:03:00,CSX,CSX,Q2 18 ,1.01,0.868,
2018-07-17 21:15:00,UNITED AIRLNS HLD CM,UAL,Q2 18 ,3.23,3.062,
2018-07-18 21:15:00,EBAY INC.,EBAY,Q2 18 ,0.53,0.512,
2018-07-19 21:00:00,"INTUITIVE SURG, INC.",ISRG,Q2 18 ,2.76,2.493,
2018-07-19 21:03:00,MICROSOFT CORP,MSFT,Q4 18 ,1.13,1.077,
2018-07-19 21:15:00,CINTAS CORP,CTAS,Q4 18 ,1.77,1.667,
2018-07-19 21:15:00,SKYWORKS SOLUTIONS,SWKS,Q3 18 ,1.64,1.6,
2018-07-23 21:04:00,ALPHABET CL A CMN,GOOGL,Q2 18 ,10.58,9.502,
2018-07-23 21:05:00,CADENCE DESIGN SYS,CDNS,Q2 18 ,0.45,0.399,
2018-07-24 11:39:00,BIOGEN INC CMN,BIIB,Q2 18 ,5.28,5.192,
2018-07-24 13:00:00,PACCAR INC.,PCAR,Q2 18 ,1.59,1.421,
2018-07-24 21:00:00,COSTAR GROUP,CSGP,Q2 18 ,1.66,1.31,
2018-07-24 21:01:00,TEXAS INSTRUMENTS,TXN,Q2 18 ,1.4,1.304,
2018-07-25 12:00:00,SIRIUS XM HOLDINGS I,SIRI,Q2 18 ,0.08,0.056,
2018-07-25 21:00:00,ALIGN TECHNOLOGY I,ALGN,Q2 18 ,1.3,1.088,
2018-07-25 21:01:00,VERTEX PHARMACEUTIC,VRTX,Q2 18 ,0.94,0.752,
2018-07-25 21:01:00,"GILEAD SCIENCES, INC",GILD,Q2 18 ,1.91,1.563,
2018-07-25 21:05:00,FACEBOOK INC,FB,Q2 18 ,1.74,1.715,
2018-07-25 21:05:00,MONDELEZ INTL CMN A,MDLZ,Q2 18 ,0.56,0.535,
2018-07-25 21:05:00,CITRIX SYSTEMS INC,CTXS,Q2 18 ,1.28,1.202,
2018-07-25 21:07:00,QUALCOMM INC,QCOM,Q3 18 ,1.01,0.705,
2018-07-25 21:15:00,PAYPAL HOLDINGS,PYPL,Q2 18 ,0.58,0.565,
2018-07-25 21:20:00,"XILINX, INC.",XLNX,Q1 19 ,0.74,0.732,
2018-07-25 21:30:00,O'REILLY AUTOMOTIVE,ORLY,Q2 18 ,4.28,4.056,
2018-07-25 21:40:00,ADV MICRO DEVICES,AMD,Q2 18 ,0.14,0.128,
2018-07-26 11:00:00,XCEL ENERGY CMN,XEL,Q2 18 ,0.52,0.472,
2018-07-26 11:30:00,ALEXION PHARM INC,ALXN,Q2 18 ,2.07,1.714,
2018-07-26 12:00:00,COMCAST CORP A,CMCSA,Q2 18 ,0.65,0.602,
2018-07-26 12:30:00,AMERICAN AIRLINES GP,AAL,Q2 18 ,1.63,1.59,
2018-07-26 21:01:00,AMGEN,AMGN,Q2 18 ,3.83,3.556,
2018-07-26 21:01:00,ELECTRONIC ARTS INC,EA,Q1 19 ,0.15,0.064,
2018-07-26 21:01:00,AMAZON.COM INC,AMZN,Q2 18 ,5.07,2.489,
2018-07-26 21:02:00,MAXIM INTEGRATED,MXIM,Q4 18 ,0.73,0.7,
2018-07-26 21:02:00,SEATTLE GENETICS,SGEN,Q2 18 ,0.47,-0.372,
2018-07-26 21:05:00,LAM RESEARCH CORP,LRCX,Q4 18 ,5.31,4.94,
2018-07-26 21:05:00,"VERISIGN, INC.",VRSN,Q2 18 ,1.18,1.135,
2018-07-26 21:05:00,"EXPEDIA GROUP, INC.",EXPE,Q2 18 ,1.38,0.889,
2018-07-26 21:05:00,STARBUCKS CORP,SBUX,Q3 18 ,0.62,0.607,
2018-07-26 21:06:00,INTEL CORP,INTC,Q2 18 ,1.04,0.964,
2018-07-26 21:10:00,WESTERN DIGITAL CP,WDC,Q4 18 ,3.61,3.511,
2018-07-30 21:05:00,"ILLUMINA, INC.",ILMN,Q2 18 ,1.43,1.114,
2018-07-30 21:15:00,KLA CP CMN STK,KLAC,Q4 18 ,2.22,2.136,
2018-07-31 12:00:00,CHARTER COMMUNICATIO,CHTR,Q2 18 ,1.4,0.995,
2018-07-31 12:00:00,INCYTE CORPORATION,INCY,Q2 18 ,0.26,0.383,
2018-07-31 21:01:00,"FISERV, INC.",FISV,Q2 18 ,0.75,0.737,
2018-07-31 21:10:00,VERISK ANALYTICS INC,VRSK,Q2 18 ,1.06,1.001,
2018-07-31 21:30:00,APPLE INC.,AAPL,Q3 18 ,2.34,2.18,
2018-08-01 11:30:00,IDEXX LABORATORIES,IDXX,Q2 18 ,1.23,1.163,
2018-08-01 12:00:00,AUTOMATIC DATA PROCS,ADP,Q4 18 ,0.92,0.897,
2018-08-01 21:05:00,T-MOBILE,TM,Q2 18 ,0.96,0.854,
2018-08-01 21:14:00,"TESLA, INC.",TSLA,Q2 18 ,-3.06,-2.904,
2018-08-02 11:00:00,COGNIZANT TECH SOL,CTSH,Q2 18 ,1.19,1.098,
2018-08-02 11:30:00,REGENERON PHARMACEUT,REGN,Q2 18 ,5.45,4.703,
2018-08-02 11:56:00,EXCELON,EXC,Q2 18 ,0.71,0.613,
2018-08-02 12:00:00,CDW,CDW,Q2 18 ,1.38,1.288,
2018-08-02 21:01:00,CERNER CORP,CERN,Q2 18 ,0.62,0.603,
2018-08-02 21:05:00,TAKE-TWO INTERACTI,TTWO,Q1 19 ,0.12,0.039,
2018-08-02 21:05:00,BIOMARIN PHARMACEUT,BMRN,Q2 18 ,-0.09,-0.181,
2018-08-02 21:09:00,ACTIVISION BLIZZARD,ATVI,Q2 18 ,0.41,0.354,
2018-08-03 12:35:00,KRAFT HEINZ CO CMN,KHC,Q2 18 ,1.0,0.916,
2018-08-06 21:39:00,ANSYS,ANSS,Q2 18 ,1.35,1.045,
2018-08-06 21:45:00,MARRIOTT INT CL A CM,MAR,Q2 18 ,1.73,1.367,
2018-08-08 21:05:00,MONSTER BEVERAGE CP,MNST,Q2 18 ,0.48,0.472,
2018-08-09 12:30:00,BOOKING HOLDINGS INC,BKNG,Q2 18 ,20.67,17.374,
2018-08-09 21:15:00,MICROCHIP TECHNOLOGY,MCHP,Q1 19 ,1.61,1.487,
2018-08-15 21:05:00,CISCO SYSTEMS INC,CSCO,Q4 18 ,0.7,0.687,
2018-08-15 21:06:00,"NETAPP, INC.",NTAP,Q1 19 ,1.04,0.801,
2018-08-16 21:02:00,APPLIED MATERIALS,AMAT,Q3 18 ,1.2,1.172,
2018-08-16 21:20:00,NVIDIA CORPORATION,NVDA,Q2 19 ,1.94,1.848,
2018-08-22 13:00:00,ANALOG DEVICES CMN,ADI,Q3 18 ,1.53,1.459,
2018-08-22 21:05:00,"SYNOPSYS, INC.",SNPS,Q3 18 ,0.95,0.916,
2018-08-23 21:00:00,INTUIT INC,INTU,Q4 18 ,0.32,0.229,
2018-08-23 21:01:00,AUTODESK INC,ADSK,Q2 19 ,0.19,0.158,
2018-08-23 21:01:00,"ROSS STORES, INC.",ROST,Q2 19 ,1.04,1.007,
2018-08-23 21:02:00,SPLUNK,SPLK,Q2 19 ,0.08,0.052,
2018-08-30 12:30:00,DOLLAR TREE INC,DLTR,Q2 19 ,1.15,1.156,
2018-08-30 21:03:00,"ULTA BEAUTY, INC.",ULTA,Q2 19 ,2.45,2.407,
2018-09-04 21:01:00,"WORKDAY, INC.",WDAY,Q2 19 ,0.31,0.256,
2018-09-06 21:15:00,BROADCOM INC.,AVGO,Q3 18 ,4.98,4.833,
2018-09-13 21:05:00,ADOBE INC.,ADBE,Q3 18 ,1.73,1.69,
2018-09-19 14:06:00,COPART,CPRT,Q4 18 ,0.42,0.483,
2018-09-20 21:01:00,MICRON TECHNOLOGY,MU,Q4 18 ,3.53,3.326,
2018-09-25 21:15:00,CINTAS CORP,CTAS,Q1 19 ,1.93,1.795,
2018-10-02 11:09:00,PEPSICO INC,PEP,Q3 18 ,1.59,1.571,
2018-10-02 13:30:00,"PAYCHEX, INC.",PAYX,Q1 19 ,0.67,0.66,
2018-10-04 21:15:00,COSTCO WHOLESALE,COST,Q4 18 ,2.36,2.358,
2018-10-10 11:50:00,FASTENAL CO,FAST,Q3 18 ,0.35,0.336,
2018-10-11 12:00:00,WALGREENS BTS ALN CM,WBA,Q4 18 ,1.48,1.448,
2018-10-16 21:03:00,CSX,CSX,Q3 18 ,1.05,0.948,
2018-10-16 21:05:00,LAM RESEARCH CORP,LRCX,Q1 19 ,3.36,3.216,
2018-10-16 21:05:00,"NETFLIX, INC.",NFLX,Q3 18 ,0.89,0.68,
2018-10-16 21:15:00,UNITED AIRLNS HLD CM,UAL,Q3 18 ,3.06,3.103,
2018-10-18 21:05:00,"INTUITIVE SURG, INC.",ISRG,Q3 18 ,2.83,2.669,
2018-10-18 21:15:00,PAYPAL HOLDINGS,PYPL,Q3 18 ,0.58,0.541,
2018-10-22 21:05:00,CADENCE DESIGN SYS,CDNS,Q3 18 ,0.49,0.411,
2018-10-23 11:47:00,BIOGEN INC CMN,BIIB,Q3 18 ,6.3,6.777,
2018-10-23 13:00:00,PACCAR INC.,PCAR,Q3 18 ,1.55,1.513,
2018-10-23 21:01:00,TEXAS INSTRUMENTS,TXN,Q3 18 ,1.58,1.534,
2018-10-23 21:05:00,"ILLUMINA, INC.",ILMN,Q3 18 ,1.52,1.259,
2018-10-23 21:05:00,COSTAR GROUP,CSGP,Q3 18 ,2.16,2.075,
2018-10-24 11:35:00,ALEXION PHARM INC,ALXN,Q3 18 ,2.02,1.75,
2018-10-24 12:00:00,SIRIUS XM HOLDINGS I,SIRI,Q3 18 ,0.08,0.063,
2018-10-24 21:01:00,VERTEX PHARMACEUTIC,VRTX,Q3 18 ,1.09,1.014,
2018-10-24 21:04:00,MICROSOFT CORP,MSFT,Q1 19 ,1.14,0.962,
2018-10-24 21:05:00,CITRIX SYSTEMS INC,CTXS,Q3 18 ,1.4,1.254,
2018-10-24 21:07:00,ALIGN TECHNOLOGY I,ALGN,Q3 18 ,1.24,1.192,
2018-10-24 21:20:00,"XILINX, INC.",XLNX,Q2 19 ,0.84,0.759,
2018-10-24 21:29:00,"TESLA, INC.",TSLA,Q3 18 ,2.9,-0.145,
2018-10-24 21:30:00,ADV MICRO DEVICES,AMD,Q3 18 ,0.13,0.124,
2018-10-24 21:30:00,O'REILLY AUTOMOTIVE,ORLY,Q3 18 ,4.5,4.306,
2018-10-25 11:00:00,XCEL ENERGY CMN,XEL,Q3 18 ,0.96,0.975,
2018-10-25 11:30:00,COMCAST CORP A,CMCSA,Q3 18 ,0.65,0.605,
2018-10-25 12:30:00,AMERICAN AIRLINES GP,AAL,Q3 18 ,1.13,1.125,
2018-10-25 21:01:00,INTEL CORP,INTC,Q3 18 ,1.4,1.152,
2018-10-25 21:01:00,"GILEAD SCIENCES, INC",GILD,Q3 18 ,1.84,1.635,
2018-10-25 21:01:00,"EXPEDIA GROUP, INC.",EXPE,Q3 18 ,3.65,3.097,
2018-10-25 21:01:00,AMAZON.COM INC,AMZN,Q3 18 ,5.75,3.113,
2018-10-25 21:01:00,CERNER CORP,CERN,Q3 18 ,0.63,0.63,
2018-10-25 21:02:00,SEATTLE GENETICS,SGEN,Q3 18 ,-0.42,-0.263,
2018-10-25 21:03:00,ALPHABET CL A CMN,GOOGL,Q3 18 ,11.86,10.447,
2018-10-25 21:05:00,BIOMARIN PHARMACEUT,BMRN,Q3 18 ,-0.07,-0.219,
2018-10-25 21:05:00,"VERISIGN, INC.",VRSN,Q3 18 ,1.23,1.195,
2018-10-25 21:10:00,WESTERN DIGITAL CP,WDC,Q1 19 ,3.04,3.053,
2018-10-26 12:03:00,CHARTER COMMUNICATIO,CHTR,Q3 18 ,1.45,1.02,
2018-10-29 20:14:00,MONDELEZ INTL CMN A,MDLZ,Q3 18 ,0.62,0.603,
2018-10-29 20:15:00,KLA CP CMN STK,KLAC,Q1 19 ,2.46,2.212,
2018-10-30 10:00:00,COGNIZANT TECH SOL,CTSH,Q3 18 ,1.19,1.134,
2018-10-30 11:00:00,INCYTE CORPORATION,INCY,Q3 18 ,0.38,0.398,
2018-10-30 20:01:00,ELECTRONIC ARTS INC,EA,Q2 19 ,0.88,0.577,
2018-10-30 20:01:00,AMGEN,AMGN,Q3 18 ,3.69,3.451,
2018-10-30 20:02:00,T-MOBILE,TM,Q3 18 ,0.99,0.846,
2018-10-30 20:05:00,FACEBOOK INC,FB,Q3 18 ,1.76,1.474,
2018-10-30 20:05:00,MAXIM INTEGRATED,MXIM,Q1 19 ,0.75,0.751,
2018-10-30 20:10:00,VERISK ANALYTICS INC,VRSK,Q3 18 ,1.08,1.069,
2018-10-30 21:15:00,EBAY INC.,EBAY,Q3 18 ,0.56,0.546,
2018-10-31 10:57:00,AUTOMATIC DATA PROCS,ADP,Q1 19 ,1.2,1.111,
2018-10-31 11:00:00,CDW,CDW,Q3 18 ,1.42,1.336,
2018-10-31 20:01:00,"FISERV, INC.",FISV,Q3 18 ,0.75,0.767,
2018-11-01 10:30:00,IDEXX LABORATORIES,IDXX,Q3 18 ,1.05,0.969,
2018-11-01 10:55:00,EXCELON,EXC,Q3 18 ,0.88,0.877,
2018-11-01 20:05:00,KRAFT HEINZ CO CMN,KHC,Q3 18 ,0.78,0.811,
2018-11-01 20:05:00,STARBUCKS CORP,SBUX,Q4 18 ,0.62,0.6,
2018-11-01 20:30:00,APPLE INC.,AAPL,Q4 18 ,2.91,2.776,
2018-11-05 21:05:00,BOOKING HOLDINGS INC,BKNG,Q3 18 ,37.78,38.242,
2018-11-05 21:30:00,MARRIOTT INT CL A CM,MAR,Q3 18 ,1.38,1.307,
2018-11-06 11:30:00,REGENERON PHARMACEUT,REGN,Q3 18 ,5.87,5.113,
2018-11-07 21:02:00,QUALCOMM INC,QCOM,Q4 18 ,0.9,0.829,
2018-11-07 21:05:00,TAKE-TWO INTERACTI,TTWO,Q2 19 ,1.05,0.91,
2018-11-07 21:05:00,MONSTER BEVERAGE CP,MNST,Q3 18 ,0.5,0.458,
2018-11-07 21:15:00,MICROCHIP TECHNOLOGY,MCHP,Q2 19 ,1.81,1.729,
2018-11-07 21:39:00,ANSYS,ANSS,Q3 18 ,1.31,1.016,
2018-11-08 21:05:00,ACTIVISION BLIZZARD,ATVI,Q3 18 ,0.52,0.494,
2018-11-08 21:15:00,SKYWORKS SOLUTIONS,SWKS,Q4 18 ,1.94,1.916,
2018-11-14 21:01:00,"NETAPP, INC.",NTAP,Q2 19 ,1.06,0.991,
2018-11-14 21:05:00,CISCO SYSTEMS INC,CSCO,Q1 19 ,0.75,0.717,
2018-11-15 21:01:00,APPLIED MATERIALS,AMAT,Q4 18 ,0.97,0.966,
2018-11-15 21:20:00,NVIDIA CORPORATION,NVDA,Q3 19 ,1.84,1.923,
2018-11-19 21:00:00,INTUIT INC,INTU,Q1 19 ,0.29,0.113,
2018-11-20 13:00:00,ANALOG DEVICES CMN,ADI,Q4 18 ,1.54,1.526,
2018-11-20 13:30:00,"ROSS STORES, INC.",ROST,Q3 19 ,0.92,0.901,
2018-11-20 21:05:00,AUTODESK INC,ADSK,Q3 19 ,0.29,0.268,
2018-11-20 22:14:00,COPART,CPRT,Q1 19 ,0.47,0.464,
2018-11-29 12:30:00,DOLLAR TREE INC,DLTR,Q3 19 ,1.18,1.144,
2018-11-29 21:01:00,"WORKDAY, INC.",WDAY,Q3 19 ,0.31,0.145,
2018-11-29 21:02:00,SPLUNK,SPLK,Q3 19 ,0.38,0.312,
2018-12-05 21:05:00,"SYNOPSYS, INC.",SNPS,Q4 18 ,0.78,0.777,
2018-12-06 21:03:00,"ULTA BEAUTY, INC.",ULTA,Q3 19 ,2.19,2.16,
2018-12-06 21:15:00,BROADCOM INC.,AVGO,Q4 18 ,5.85,5.564,
2018-12-13 21:05:00,ADOBE INC.,ADBE,Q4 18 ,1.83,1.883,
2018-12-13 21:15:00,COSTCO WHOLESALE,COST,Q1 19 ,1.61,1.623,
2018-12-18 21:01:00,MICRON TECHNOLOGY,MU,Q1 19 ,2.97,2.953,
2018-12-19 13:30:00,"PAYCHEX, INC.",PAYX,Q2 19 ,0.65,0.633,
2018-12-20 12:00:00,WALGREENS BTS ALN CM,WBA,Q1 19 ,1.46,1.431,
2018-12-20 21:15:00,CINTAS CORP,CTAS,Q2 19 ,1.76,1.705,
2019-01-15 21:16:00,UNITED AIRLNS HLD CM,UAL,Q4 18 ,2.41,2.053,
2019-01-16 21:02:00,CSX,CSX,Q4 18 ,1.01,0.994,
2019-01-17 11:50:00,FASTENAL CO,FAST,Q4 18 ,0.3,0.301,
2019-01-17 21:00:00,"NETFLIX, INC.",NFLX,Q4 18 ,0.3,0.24,
2019-01-23 12:00:00,COMCAST CORP A,CMCSA,Q4 18 ,0.64,0.624,
2019-01-23 21:01:00,TEXAS INSTRUMENTS,TXN,Q4 18 ,1.27,1.233,
2019-01-23 21:05:00,LAM RESEARCH CORP,LRCX,Q2 19 ,3.87,3.664,
2019-01-23 21:05:00,CITRIX SYSTEMS INC,CTXS,Q4 18 ,1.67,1.603,
2019-01-23 21:20:00,"XILINX, INC.",XLNX,Q3 19 ,0.93,0.844,
2019-01-24 12:30:00,AMERICAN AIRLINES GP,AAL,Q4 18 ,1.04,1.018,
2019-01-24 21:05:00,"INTUITIVE SURG, INC.",ISRG,Q4 18 ,2.96,3.035,
2019-01-24 21:05:00,STARBUCKS CORP,SBUX,Q1 19 ,0.75,0.649,
2019-01-24 21:07:00,INTEL CORP,INTC,Q4 18 ,1.28,1.22,
2019-01-24 21:10:00,WESTERN DIGITAL CP,WDC,Q2 19 ,1.45,1.497,
2019-01-29 11:43:00,BIOGEN INC CMN,BIIB,Q4 18 ,6.61,6.697,
2019-01-29 13:00:00,PACCAR INC.,PCAR,Q4 18 ,1.65,1.533,
2019-01-29 21:00:00,ALIGN TECHNOLOGY I,ALGN,Q4 18 ,1.2,1.156,
2019-01-29 21:01:00,AMGEN,AMGN,Q4 18 ,3.42,3.269,
2019-01-29 21:05:00,MAXIM INTEGRATED,MXIM,Q2 19 ,0.6,0.62,
2019-01-29 21:05:00,"ILLUMINA, INC.",ILMN,Q4 18 ,1.32,1.359,
2019-01-29 21:15:00,KLA CP CMN STK,KLAC,Q2 19 ,2.44,2.202,
2019-01-29 21:15:00,EBAY INC.,EBAY,Q4 18 ,0.71,0.68,
2019-01-29 21:15:00,ADV MICRO DEVICES,AMD,Q4 18 ,0.08,0.082,
2019-01-29 21:30:00,APPLE INC.,AAPL,Q1 19 ,4.18,4.167,
2019-01-30 11:56:00,AUTOMATIC DATA PROCS,ADP,Q2 19 ,1.34,1.182,
2019-01-30 12:00:00,SIRIUS XM HOLDINGS I,SIRI,Q4 18 ,0.05,0.061,
2019-01-30 21:04:00,MICROSOFT CORP,MSFT,Q2 19 ,1.1,1.093,
2019-01-30 21:05:00,QUALCOMM INC,QCOM,Q1 19 ,1.2,1.089,
2019-01-30 21:05:00,FACEBOOK INC,FB,Q4 18 ,2.38,2.183,
2019-01-30 21:05:00,MONDELEZ INTL CMN A,MDLZ,Q4 18 ,0.63,0.627,
2019-01-30 21:15:00,PAYPAL HOLDINGS,PYPL,Q4 18 ,0.69,0.666,
2019-01-30 21:19:00,"TESLA, INC.",TSLA,Q4 18 ,1.93,2.144,
2019-01-31 11:00:00,XCEL ENERGY CMN,XEL,Q4 18 ,0.42,0.418,
2019-01-31 12:00:00,CHARTER COMMUNICATIO,CHTR,Q4 18 ,1.66,1.483,
2019-01-31 21:01:00,AMAZON.COM INC,AMZN,Q4 18 ,6.04,5.555,
2019-02-01 11:27:00,IDEXX LABORATORIES,IDXX,Q4 18 ,0.98,0.903,
2019-02-04 11:30:00,ALEXION PHARM INC,ALXN,Q4 18 ,2.14,1.839,
2019-02-04 21:01:00,"GILEAD SCIENCES, INC",GILD,Q4 18 ,1.44,1.7,
2019-02-04 21:02:00,ALPHABET CL A CMN,GOOGL,Q4 18 ,12.81,10.856,
2019-02-05 21:01:00,VERTEX PHARMACEUTIC,VRTX,Q4 18 ,1.3,1.079,
2019-02-05 21:01:00,CERNER CORP,CERN,Q4 18 ,0.63,0.633,
2019-02-05 21:01:00,ELECTRONIC ARTS INC,EA,Q3 19 ,1.93,1.942,
2019-02-05 21:10:00,MICROCHIP TECHNOLOGY,MCHP,Q3 19 ,1.66,1.565,
2019-02-05 21:15:00,SKYWORKS SOLUTIONS,SWKS,Q1 19 ,1.83,1.821,
2019-02-06 11:30:00,REGENERON PHARMACEUT,REGN,Q4 18 ,6.84,5.609,
2019-02-06 12:00:00,TAKE-TWO INTERACTI,TTWO,Q3 19 ,2.9,2.796,
2019-02-06 12:00:00,COGNIZANT TECH SOL,CTSH,Q4 18 ,1.13,1.07,
2019-02-06 21:30:00,O'REILLY AUTOMOTIVE,ORLY,Q4 18 ,3.72,3.752,
2019-02-07 12:00:00,CDW,CDW,Q4 18 ,1.32,1.21,
2019-02-07 12:30:00,T-MOBILE,TM,Q4 18 ,0.75,0.693,
2019-02-07 21:01:00,"FISERV, INC.",FISV,Q4 18 ,0.84,0.854,
2019-02-07 21:02:00,SEATTLE GENETICS,SGEN,Q4 18 ,-0.75,-0.423,
2019-02-07 21:05:00,"VERISIGN, INC.",VRSN,Q4 18 ,1.58,1.21,
2019-02-07 21:06:00,"EXPEDIA GROUP, INC.",EXPE,Q4 18 ,1.24,1.062,
2019-02-08 11:47:00,EXCELON,EXC,Q4 18 ,0.58,0.57,
2019-02-12 21:15:00,ACTIVISION BLIZZARD,ATVI,Q4 18 ,1.29,1.288,
2019-02-13 21:01:00,"NETAPP, INC.",NTAP,Q3 19 ,1.2,1.148,
2019-02-13 21:05:00,CISCO SYSTEMS INC,CSCO,Q2 19 ,0.73,0.724,
2019-02-14 12:00:00,INCYTE CORPORATION,INCY,Q4 18 ,0.4,0.486,
2019-02-14 21:01:00,APPLIED MATERIALS,AMAT,Q1 19 ,0.81,0.788,
2019-02-14 21:20:00,NVIDIA CORPORATION,NVDA,Q4 19 ,0.8,0.78,
2019-02-15 11:02:00,PEPSICO INC,PEP,Q4 18 ,1.49,1.491,
2019-02-19 21:05:00,CADENCE DESIGN SYS,CDNS,Q4 18 ,0.52,0.473,
2019-02-19 21:11:00,VERISK ANALYTICS INC,VRSK,Q4 18 ,1.04,1.068,
2019-02-20 13:00:00,ANALOG DEVICES CMN,ADI,Q1 19 ,1.33,1.282,
2019-02-20 21:05:00,"SYNOPSYS, INC.",SNPS,Q1 19 ,1.08,0.966,
2019-02-20 23:00:00,COPART,CPRT,Q2 19 ,0.52,0.507,
2019-02-21 21:00:00,INTUIT INC,INTU,Q2 19 ,1.0,0.864,
2019-02-21 21:05:00,BIOMARIN PHARMACEUT,BMRN,Q4 18 ,-0.02,-0.239,
2019-02-21 22:01:00,KRAFT HEINZ CO CMN,KHC,Q4 18 ,0.84,0.939,
2019-02-26 21:01:00,COSTAR GROUP,CSGP,Q4 18 ,2.81,2.526,
2019-02-27 21:05:00,MONSTER BEVERAGE CP,MNST,Q4 18 ,0.43,0.405,
2019-02-27 21:09:00,BOOKING HOLDINGS INC,BKNG,Q4 18 ,22.49,19.388,
2019-02-27 21:49:00,ANSYS,ANSS,Q4 18 ,2.13,1.485,
2019-02-28 21:01:00,"WORKDAY, INC.",WDAY,Q4 19 ,0.41,0.32,
2019-02-28 21:01:00,AUTODESK INC,ADSK,Q4 19 ,0.46,0.421,
2019-02-28 21:02:00,SPLUNK,SPLK,Q4 19 ,0.93,0.769,
2019-02-28 21:30:00,MARRIOTT INT CL A CM,MAR,Q4 18 ,1.44,1.4,
2019-03-05 21:01:00,"ROSS STORES, INC.",ROST,Q4 19 ,1.2,1.131,
2019-03-06 12:30:00,DOLLAR TREE INC,DLTR,Q4 19 ,1.93,1.94,
2019-03-07 21:15:00,COSTCO WHOLESALE,COST,Q2 19 ,2.01,1.692,
2019-03-14 20:03:00,"ULTA BEAUTY, INC.",ULTA,Q4 19 ,3.61,3.557,
2019-03-14 20:05:00,ADOBE INC.,ADBE,Q1 19 ,1.71,1.616,
2019-03-14 20:15:00,BROADCOM INC.,AVGO,Q1 19 ,5.55,5.231,
2019-03-18 11:00:00,FOX CORP CM A,FOXA,Q2 19 ,0.01,,
2019-03-20 20:01:00,MICRON TECHNOLOGY,MU,Q2 19 ,1.71,1.654,
2019-03-21 20:15:00,CINTAS CORP,CTAS,Q3 19 ,1.84,1.712,
2019-03-27 12:30:00,"PAYCHEX, INC.",PAYX,Q3 19 ,0.89,0.882,
