Date,Time,Ticker,Name,Calendar,Actual,Consensus,RevActual,RevConsensus,Sector,Industry,UTC,releasetime
2017-11-02,16:05:00,ATVI,Activision Blizzard,17Q3,0.6,0.495,1902.0,1739.75,Communication Services,Interactive Home Entertainment,2017-11-02 20:05:00+00:00,After Close
2017-11-02,16:08:00,OLED,Universal Display Corporation,17Q3,0.29,0.117,61.68,47.1,Capital Goods,Electrical Products,2017-11-02 20:08:00+00:00,After Close
2017-11-02,16:10:00,SBUX,Starbucks Corp.,17Q3,0.55,0.546,5698.3,5808.231,Consumer Discretionary,Restaurants,2017-11-02 20:10:00+00:00,After Close
2017-11-02,16:10:00,MSI,Motorola Solutions Inc.,17Q3,1.53,1.4,1645.0,1583.417,Information Technology,Communications Equipment,2017-11-02 20:10:00+00:00,After Close
2017-11-02,16:10:00,MTD,Mettler Toledo,17Q3,4.36,4.33,698.8,685.5,Health Care,Life Sciences Tools & Services,2017-11-02 20:10:00+00:00,After Close
2017-11-02,16:15:00,AIZ,Assurant,17Q3,-1.4,-1.785,1586.4,1591.5,Financials,Multi-line Insurance,2017-11-02 20:15:00+00:00,After Close
2017-11-02,16:15:00,PKI,PerkinElmer,17Q3,0.73,0.722,554.5,552.8,Health Care,Health Care Equipment,2017-11-02 20:15:00+00:00,After Close
2017-11-02,16:16:00,AIG,American International Group,17Q3,-1.22,-0.777,11751.0,11779.333,Financials,Property & Casualty Insurance,2017-11-02 20:16:00+00:00,After Close
2017-11-02,16:16:00,LYV,Live Nation Entertainment,17Q3,0.56,0.561,3559.42,3363.6,Communication Services,Movies & Entertainment,2017-11-02 20:16:00+00:00,After Close
2017-11-02,16:17:00,EOG,EOG Resources,17Q3,0.19,0.113,2661.79,2588.714,Energy,Oil & Gas Exploration & Production,2017-11-02 20:17:00+00:00,After Close
2017-11-02,16:30:00,AAPL,Apple Inc.,17Q3,2.07,1.87,52579.0,50700.25,Information Technology,"Technology Hardware, Storage & Peripherals",2017-11-02 20:30:00+00:00,After Close
2017-11-02,17:06:00,ED,Consolidated Edison,17Q3,1.47,1.514,3211.0,3270.667,Utilities,Electric Utilities,2017-11-02 21:06:00+00:00,After Close
2017-11-02,18:00:00,LNT,Alliant Energy Corp,17Q3,0.75,0.856,906.9,1233.0,Utilities,Electric Utilities,2017-11-02 22:00:00+00:00,After Close
2017-11-03,06:00:00,BRK/A,,17Q3,2094.05,2346.62,60525.0,59653.5,,,2017-11-03 10:00:00+00:00,Before Open
2017-11-03,06:30:00,CNP,CenterPoint Energy,17Q3,0.38,0.394,2098.0,2065.714,Utilities,Multi-Utilities,2017-11-03 10:30:00+00:00,Before Open
2017-11-03,06:46:00,DUK,Duke Energy,17Q3,1.59,1.551,6482.0,6992.4,Utilities,Electric Utilities,2017-11-03 10:46:00+00:00,Before Open
2017-11-03,06:55:00,CBRE,CBRE Group,17Q3,0.64,0.539,3549.98,3451.143,Real Estate,Real Estate Services,2017-11-03 10:55:00+00:00,Before Open
2017-11-03,07:00:00,MCO,Moody's Corp,17Q3,1.52,1.355,1062.9,998.125,Financials,Financial Exchanges & Data,2017-11-03 11:00:00+00:00,Before Open
2017-11-03,07:00:00,XRAY,Dentsply Sirona,17Q3,0.7,0.66,1009.2,980.0,Health Care,Health Care Supplies,2017-11-03 11:00:00+00:00,Before Open
2017-11-03,07:59:00,AEE,Ameren Corp,17Q3,1.24,1.408,1723.0,1870.5,Utilities,Multi-Utilities,2017-11-03 11:59:00+00:00,Before Open
2017-11-03,08:40:00,PNW,Pinnacle West Capital,17Q3,2.46,2.305,1183.32,1197.5,Utilities,Multi-Utilities,2017-11-03 12:40:00+00:00,Before Open
2017-11-06,06:45:00,CAH,Cardinal Health Inc.,17Q3,1.09,1.001,32641.0,33477.417,Health Care,Health Care Distributors,2017-11-06 11:45:00+00:00,Before Open
2017-11-06,06:55:00,CVS,CVS Health,17Q3,1.5,1.485,46181.0,46174.0,Health Care,Health Care Services,2017-11-06 11:55:00+00:00,Before Open
2017-11-06,07:00:00,HSIC,Henry Schein,17Q3,0.87,0.895,3161.08,3046.923,Health Care,Health Care Distributors,2017-11-06 12:00:00+00:00,Before Open
2017-11-06,07:00:00,MYL,Mylan N.V.,17Q3,1.1,1.201,2987.1,3094.714,Health Care,Pharmaceuticals,2017-11-06 12:00:00+00:00,Before Open
2017-11-06,08:00:00,SYY,Sysco Corp.,17Q3,0.74,0.724,14650.42,14432.917,Consumer Staples,Food Distributors,2017-11-06 13:00:00+00:00,Before Open
2017-11-06,16:00:00,BKNG,Booking Holdings Inc,17Q3,35.22,34.247,4434.03,4336.208,Consumer Discretionary,Internet & Direct Marketing Retail,2017-11-06 21:00:00+00:00,After Close
2017-11-06,16:01:00,FANG,Diamondback Energy,17Q3,1.33,1.229,307.24,297.833,Energy,Oil & Gas Exploration & Production,2017-11-06 21:01:00+00:00,After Close
2017-11-06,16:06:00,IFF,Intl Flavors & Fragrances,17Q3,1.47,1.418,872.94,845.25,Materials,Specialty Chemicals,2017-11-06 21:06:00+00:00,After Close
2017-11-06,16:15:00,SWKS,Skyworks Solutions,17Q3,1.82,1.752,984.6,980.15,Information Technology,Semiconductors,2017-11-06 21:15:00+00:00,After Close
2017-11-06,16:15:00,MCHP,Microchip Technology,17Q3,1.34,1.354,1012.14,1001.385,Information Technology,Semiconductors,2017-11-06 21:15:00+00:00,After Close
2017-11-06,16:30:00,FMC,FMC Corporation,17Q3,0.7,0.633,646.2,686.188,Materials,Fertilizers & Agricultural Chemicals,2017-11-06 21:30:00+00:00,After Close
2017-11-07,06:30:00,ZBRA,Zebra Technologies,17Q3,1.87,1.729,936.0,915.0,Information Technology,Electronic Equipment & Instruments,2017-11-07 11:30:00+00:00,Before Open
2017-11-07,06:45:00,TPR,"Tapestry, Inc.",17Q3,0.42,0.36,1288.9,1304.56,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-11-07 11:45:00+00:00,Before Open
2017-11-07,06:55:00,EMR,Emerson Electric Company,17Q3,0.81,0.819,4435.0,4452.714,Industrials,Electrical Components & Equipment,2017-11-07 11:55:00+00:00,Before Open
2017-11-07,07:30:00,CBOE,Cboe Global Markets,17Q3,0.89,0.874,269.7,269.417,Financials,Financial Exchanges & Data,2017-11-07 12:30:00+00:00,Before Open
2017-11-07,07:30:00,WELL,Welltower Inc.,17Q3,1.08,1.055,1091.48,1063.0,Real Estate,Health Care REITs,2017-11-07 12:30:00+00:00,Before Open
2017-11-07,08:03:00,RCL,Royal Caribbean Cruises Ltd,17Q3,3.49,3.324,2569.54,2541.5,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-11-07 13:03:00+00:00,Before Open
2017-11-07,08:30:00,EXPD,Expeditors,17Q3,0.66,0.606,1802.17,1716.0,Industrials,Air Freight & Logistics,2017-11-07 13:30:00+00:00,Before Open
2017-11-07,16:01:00,DVA,DaVita Inc.,17Q3,0.81,0.941,3922.83,3922.6,Health Care,Health Care Facilities,2017-11-07 21:01:00+00:00,After Close
2017-11-07,16:05:00,COHR,"Coherent, Inc.",17Q3,3.72,3.449,490.3,475.429,Capital Goods,Biotechnology: Laboratory Analytical Instruments,2017-11-07 21:05:00+00:00,After Close
2017-11-07,16:05:00,TTWO,Take-Two Interactive,17Q3,0.08,0.742,576.99,514.684,Communication Services,Interactive Home Entertainment,2017-11-07 21:05:00+00:00,After Close
2017-11-07,16:05:00,XEC,Cimarex Energy,17Q3,1.09,0.962,463.68,451.133,Energy,Oil & Gas Exploration & Production,2017-11-07 21:05:00+00:00,After Close
2017-11-07,16:15:00,DXC,DXC Technology,17Q3,1.93,1.525,6163.0,5989.938,Information Technology,IT Consulting & Other Services,2017-11-07 21:15:00+00:00,After Close
2017-11-07,16:27:00,JKHY,Jack Henry & Associates,17Q3,0.8,0.787,359.93,361.667,Information Technology,Data Processing & Outsourced Services,2017-11-07 21:27:00+00:00,After Close
2017-11-07,16:30:00,MAR,Marriott Int'l.,17Q3,1.1,0.985,5663.0,5530.778,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-11-07 21:30:00+00:00,After Close
2017-11-08,06:30:00,REGN,Regeneron Pharmaceuticals,17Q3,3.32,3.839,1500.67,1453.15,Health Care,Biotechnology,2017-11-08 11:30:00+00:00,Before Open
2017-11-08,06:30:00,HUM,Humana Inc.,17Q3,3.39,3.261,13057.0,13390.778,Health Care,Managed Health Care,2017-11-08 11:30:00+00:00,Before Open
2017-11-08,06:55:00,GPN,Global Payments Inc.,17Q3,1.15,1.096,930.41,913.0,Information Technology,Data Processing & Outsourced Services,2017-11-08 11:55:00+00:00,Before Open
2017-11-08,07:00:00,BR,Broadridge Financial Solutions,17Q3,0.54,0.423,924.8,924.0,Information Technology,Data Processing & Outsourced Services,2017-11-08 12:00:00+00:00,Before Open
2017-11-08,07:00:00,ROK,Rockwell Automation Inc.,17Q3,1.69,1.717,1667.5,1669.091,Industrials,Electrical Components & Equipment,2017-11-08 12:00:00+00:00,Before Open
2017-11-08,07:00:00,SEE,Sealed Air,17Q3,0.46,0.462,1131.3,1107.909,Materials,Paper Packaging,2017-11-08 12:00:00+00:00,Before Open
2017-11-08,07:15:00,HII,Huntington Ingalls Industries,17Q3,3.27,2.79,1863.0,1800.455,Industrials,Aerospace & Defense,2017-11-08 12:15:00+00:00,Before Open
2017-11-08,07:45:00,MGM,MGM Resorts International,17Q3,0.34,0.346,2826.74,2769.3,Consumer Discretionary,Casinos & Gaming,2017-11-08 12:45:00+00:00,Before Open
2017-11-08,16:01:00,HOLX,Hologic,17Q3,0.5,0.489,802.9,792.6,Health Care,Health Care Equipment,2017-11-08 21:01:00+00:00,After Close
2017-11-08,16:05:00,MNST,Monster Beverage,17Q3,0.4,0.398,909.48,904.846,Consumer Staples,Soft Drinks,2017-11-08 21:05:00+00:00,After Close
2017-11-08,16:30:00,CTL,CenturyLink Inc,17Q3,0.42,0.452,4034.0,4058.571,Communication Services,Alternative Carriers,2017-11-08 21:30:00+00:00,After Close
2017-11-08,17:02:00,ATO,Atmos Energy Corp,17Q3,0.34,0.341,464.88,600.25,Utilities,Gas Utilities,2017-11-08 22:02:00+00:00,After Close
2017-11-08,17:05:00,ALB,Albemarle Corp,17Q3,1.08,1.068,754.87,733.583,Materials,Specialty Chemicals,2017-11-08 22:05:00+00:00,After Close
2017-11-09,06:02:00,DISH,Dish Network,17Q3,0.57,0.637,3580.0,3599.5,Communication Services,Cable & Satellite,2017-11-09 11:02:00+00:00,Before Open
2017-11-09,06:30:00,DHI,D. R. Horton,17Q3,0.82,0.814,4159.1,4005.545,Consumer Discretionary,Homebuilding,2017-11-09 11:30:00+00:00,Before Open
2017-11-09,06:30:00,COTY,"Coty, Inc",17Q3,0.1,0.064,2238.3,2236.2,Consumer Staples,Personal Products,2017-11-09 11:30:00+00:00,Before Open
2017-11-09,06:55:00,JCI,Johnson Controls International,17Q3,0.87,0.867,8136.0,8098.455,Industrials,Building Products,2017-11-09 11:55:00+00:00,Before Open
2017-11-09,07:00:00,KSS,Kohl's Corp.,17Q3,0.7,0.722,4332.0,4298.765,Consumer Discretionary,General Merchandise Stores,2017-11-09 12:00:00+00:00,Before Open
2017-11-09,07:01:00,NCLH,Norwegian Cruise Line Holdings,17Q3,1.86,1.798,1651.74,1636.286,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-11-09 12:01:00+00:00,Before Open
2017-11-09,07:15:00,TDG,TransDigm Group,17Q3,2.17,3.411,923.89,957.857,Industrials,Aerospace & Defense,2017-11-09 12:15:00+00:00,Before Open
2017-11-09,08:00:00,M,Macy's Inc.,17Q3,0.23,0.161,5281.0,5306.824,Consumer Discretionary,Department Stores,2017-11-09 13:00:00+00:00,Before Open
2017-11-09,16:01:00,TTD,"The Trade Desk, Inc.",17Q3,0.35,0.275,79.41,76.838,Technology,"Computer Software: Programming, Data Processing",2017-11-09 21:01:00+00:00,After Close
2017-11-09,16:05:00,JWN,Nordstrom,17Q3,0.68,0.633,3629.0,3562.5,Consumer Discretionary,Department Stores,2017-11-09 21:05:00+00:00,After Close
2017-11-09,16:05:00,DIS,The Walt Disney Company,17Q3,1.07,1.141,12779.0,13321.087,Communication Services,Movies & Entertainment,2017-11-09 21:05:00+00:00,After Close
2017-11-09,16:15:00,EFX,Equifax Inc.,17Q3,1.53,1.487,834.8,847.231,Industrials,Research & Consulting Services,2017-11-09 21:15:00+00:00,After Close
2017-11-09,16:20:00,NVDA,Nvidia Corporation,17Q3,1.33,1.077,2636.0,2361.63,Information Technology,Semiconductors,2017-11-09 21:20:00+00:00,After Close
2017-11-09,16:45:00,NWSA,News Corp. Class A,17Q3,0.07,0.021,2058.0,1977.125,Communication Services,Publishing,2017-11-09 21:45:00+00:00,After Close
2017-11-13,05:19:00,JD,"JD.com, Inc.",17Q3,1.52,0.674,83746.26,83573.737,Consumer Services,Other Specialty Stores,2017-11-13 10:19:00+00:00,Before Open
2017-11-13,07:30:00,TSN,Tyson Foods,17Q3,1.43,1.363,10145.0,9927.6,Consumer Staples,Packaged Foods & Meats,2017-11-13 12:30:00+00:00,Before Open
2017-11-14,06:00:00,HD,Home Depot,17Q3,1.84,1.819,25026.0,24523.375,Consumer Discretionary,Home Improvement Retail,2017-11-14 11:00:00+00:00,Before Open
2017-11-14,06:30:00,AAP,Advance Auto Parts,17Q3,1.43,1.207,2182.23,2212.1,Consumer Discretionary,Automotive Retail,2017-11-14 11:30:00+00:00,Before Open
2017-11-14,08:35:00,TJX,TJX Companies Inc.,17Q3,0.5,0.501,8762.22,8860.304,Consumer Discretionary,Apparel Retail,2017-11-14 13:35:00+00:00,Before Open
2017-11-14,17:00:00,700 HK,,17Q3,1.81,1.725,65210.0,61042.875,,,2017-11-14 22:00:00+00:00,After Close
2017-11-15,06:30:00,TGT,Target Corp.,17Q3,0.91,0.86,16667.0,16600.2,Consumer Discretionary,General Merchandise Stores,2017-11-15 11:30:00+00:00,Before Open
2017-11-15,16:01:00,NTAP,NetApp,17Q3,0.81,0.689,1422.0,1381.913,Information Technology,"Technology Hardware, Storage & Peripherals",2017-11-15 21:01:00+00:00,After Close
2017-11-15,16:05:00,CSCO,Cisco Systems,17Q3,0.61,0.6,12136.0,12107.286,Information Technology,Communications Equipment,2017-11-15 21:05:00+00:00,After Close
2017-11-15,16:20:00,LB,L Brands Inc.,17Q3,0.3,0.299,2617.78,2618.0,Consumer Discretionary,Apparel Retail,2017-11-15 21:20:00+00:00,After Close
2017-11-16,06:00:00,HP,Helmerich & Payne,17Q3,-0.13,-0.186,467.87,492.682,Energy,Oil & Gas Drilling,2017-11-16 11:00:00+00:00,Before Open
2017-11-16,07:00:00,SJM,JM Smucker,17Q3,2.02,1.899,1923.6,1895.75,Consumer Staples,Packaged Foods & Meats,2017-11-16 12:00:00+00:00,Before Open
2017-11-16,07:00:00,BBY,Best Buy Co. Inc.,17Q3,0.78,0.78,9320.0,9361.632,Consumer Discretionary,Computer & Electronics Retail,2017-11-16 12:00:00+00:00,Before Open
2017-11-16,07:01:00,WMT,Walmart,17Q3,1.0,0.975,123179.0,121006.522,Consumer Staples,Hypermarkets & Super Centers,2017-11-16 12:01:00+00:00,Before Open
2017-11-16,16:01:00,AMAT,Applied Materials Inc.,17Q3,0.93,0.904,3969.0,3931.8,Information Technology,Semiconductor Equipment,2017-11-16 21:01:00+00:00,After Close
2017-11-16,16:01:00,ROST,Ross Stores,17Q3,0.72,0.669,3328.89,3258.364,Consumer Discretionary,Apparel Retail,2017-11-16 21:01:00+00:00,After Close
2017-11-16,16:02:00,SPLK,Splunk Inc.,17Q3,0.17,0.136,328.65,309.0,Technology,Computer Software: Prepackaged Software,2017-11-16 21:02:00+00:00,After Close
2017-11-16,16:15:00,GPS,Gap Inc.,17Q3,0.58,0.541,3838.0,3762.1,Consumer Discretionary,Apparel Retail,2017-11-16 21:15:00+00:00,After Close
2017-11-20,16:00:00,INTU,Intuit Inc.,17Q3,0.11,0.044,886.0,856.0,Information Technology,Application Software,2017-11-20 21:00:00+00:00,After Close
2017-11-20,16:05:00,VIPS,,17Q3,0.91,0.915,15313.16,15134.8,,,2017-11-20 21:05:00+00:00,After Close
2017-11-20,16:05:00,A,Agilent Technologies Inc,17Q3,0.67,0.624,1189.0,1169.889,Health Care,Health Care Equipment,2017-11-20 21:05:00+00:00,After Close
2017-11-21,06:00:00,LOW,Lowe's Cos.,17Q3,1.05,1.023,16770.0,16569.64,Consumer Discretionary,Home Improvement Retail,2017-11-21 11:00:00+00:00,Before Open
2017-11-21,06:30:00,HRL,Hormel Foods Corp.,17Q3,0.41,0.405,2492.61,2433.8,Consumer Staples,Packaged Foods & Meats,2017-11-21 11:30:00+00:00,Before Open
2017-11-21,06:40:00,J,Jacobs Engineering Group,17Q3,0.98,0.821,2653.87,2596.727,Industrials,Construction & Engineering,2017-11-21 11:40:00+00:00,Before Open
2017-11-21,07:15:00,CPB,Campbell Soup,17Q3,0.92,0.972,2161.0,2169.0,Consumer Staples,Packaged Foods & Meats,2017-11-21 12:15:00+00:00,Before Open
2017-11-21,07:31:00,DLTR,Dollar Tree,17Q3,1.01,0.899,5316.6,5277.19,Consumer Discretionary,General Merchandise Stores,2017-11-21 12:31:00+00:00,Before Open
2017-11-21,08:00:00,ADI,"Analog Devices, Inc.",17Q3,1.45,1.364,1541.17,1503.1,Information Technology,Semiconductors,2017-11-21 13:00:00+00:00,Before Open
2017-11-21,16:05:00,HPE,Hewlett Packard Enterprise,17Q3,0.31,0.282,7660.0,7772.789,Information Technology,"Technology Hardware, Storage & Peripherals",2017-11-21 21:05:00+00:00,After Close
2017-11-21,16:05:00,HPQ,HP Inc.,17Q3,0.44,0.442,13927.0,13358.643,Information Technology,"Technology Hardware, Storage & Peripherals",2017-11-21 21:05:00+00:00,After Close
2017-11-21,16:05:00,CRM,Salesforce.com,17Q3,0.39,0.366,2679.84,2650.351,Information Technology,Application Software,2017-11-21 21:05:00+00:00,After Close
2017-11-21,18:03:00,CPRT,Copart Inc,17Q3,0.33,0.266,419.17,382.222,Industrials,Diversified Support Services,2017-11-21 23:03:00+00:00,After Close
2017-11-22,06:06:00,DE,Deere & Co.,17Q3,1.57,1.469,7094.0,6903.818,Industrials,Agricultural & Farm Machinery,2017-11-22 11:06:00+00:00,Before Open
2017-11-28,16:01:00,ADSK,Autodesk Inc.,17Q3,-0.12,-0.13,515.3,513.611,Information Technology,Application Software,2017-11-28 21:01:00+00:00,After Close
2017-11-29,06:40:00,TIF,Tiffany & Co.,17Q3,0.8,0.762,976.2,957.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-11-29 11:40:00+00:00,Before Open
2017-11-29,16:02:00,WDAY,"Workday, Inc.",17Q3,0.24,0.147,555.39,541.063,Technology,EDP Services,2017-11-29 21:02:00+00:00,After Close
2017-11-29,16:05:00,SNPS,Synopsys Inc.,17Q3,0.69,0.573,696.64,650.889,Information Technology,Application Software,2017-11-29 21:05:00+00:00,After Close
2017-11-29,16:15:00,PVH,PVH Corp.,17Q3,3.02,2.905,2357.0,2328.909,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-11-29 21:15:00+00:00,After Close
2017-11-30,07:43:00,KR,Kroger Co.,17Q3,0.44,0.397,27749.0,27483.556,Consumer Staples,Food Retail,2017-11-30 12:43:00+00:00,Before Open
2017-11-30,16:03:00,ULTA,Ulta Beauty,17Q3,1.73,1.665,1342.18,1344.435,Consumer Discretionary,Specialty Stores,2017-11-30 21:03:00+00:00,After Close
2017-12-05,06:58:00,AZO,AutoZone Inc,17Q3,10.0,9.808,2589.13,2543.947,Consumer Discretionary,Specialty Stores,2017-12-05 11:58:00+00:00,Before Open
2017-12-06,07:45:00,BF/B,,17Q3,0.49,0.426,914.0,870.6,,,2017-12-06 12:45:00+00:00,Before Open
2017-12-06,08:15:00,HRB,H&R Block,17Q3,-0.71,-0.721,140.85,131.667,Consumer Discretionary,Specialized Consumer Services,2017-12-06 13:15:00+00:00,Before Open
2017-12-06,16:05:00,KEYS,Keysight Technologies,17Q3,0.71,0.653,902.0,891.833,Information Technology,Electronic Equipment & Instruments,2017-12-06 21:05:00+00:00,After Close
2017-12-06,16:05:00,AVGO,Broadcom Inc.,17Q3,4.59,4.52,4848.0,4827.481,Information Technology,Semiconductors,2017-12-06 21:05:00+00:00,After Close
2017-12-07,06:55:00,DG,Dollar General,17Q3,0.93,0.937,5903.61,5804.478,Consumer Discretionary,General Merchandise Stores,2017-12-07 11:55:00+00:00,Before Open
2017-12-07,16:15:00,COO,The Cooper Companies,17Q3,2.65,2.643,561.5,558.857,Health Care,Health Care Supplies,2017-12-07 21:15:00+00:00,After Close
2017-12-14,16:00:00,ORCL,Oracle Corp.,17Q3,0.7,0.682,9630.0,9566.222,Information Technology,Application Software,2017-12-14 21:00:00+00:00,After Close
2017-12-14,16:05:00,ADBE,Adobe Systems Inc,17Q3,1.26,1.157,2006.6,1953.37,Information Technology,Application Software,2017-12-14 21:05:00+00:00,After Close
2017-12-14,16:15:00,COST,Costco Wholesale Corp.,17Q3,1.36,1.341,31809.0,31506.467,Consumer Staples,Hypermarkets & Super Centers,2017-12-14 21:15:00+00:00,After Close
2017-12-19,07:00:00,DRI,Darden Restaurants,17Q3,0.73,0.704,1881.5,1855.727,Consumer Discretionary,Restaurants,2017-12-19 12:00:00+00:00,Before Open
2017-12-19,09:15:00,CCL,Carnival Corp.,17Q3,0.63,0.507,4259.0,4147.417,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-12-19 14:15:00+00:00,Before Open
2017-12-19,16:00:00,MU,Micron Technology,17Q3,2.45,2.213,6803.0,6416.417,Information Technology,Semiconductors,2017-12-19 21:00:00+00:00,After Close
2017-12-19,16:18:00,FDX,FedEx Corporation,17Q3,3.18,2.885,16313.0,15670.778,Industrials,Air Freight & Logistics,2017-12-19 21:18:00+00:00,After Close
2017-12-20,07:00:00,GIS,General Mills,17Q3,0.82,0.821,4198.7,4085.857,Consumer Staples,Packaged Foods & Meats,2017-12-20 12:00:00+00:00,Before Open
2017-12-21,07:28:00,CAG,Conagra Brands,17Q3,0.55,0.519,2173.4,2068.0,Consumer Staples,Packaged Foods & Meats,2017-12-21 12:28:00+00:00,Before Open
2017-12-21,07:35:00,KMX,Carmax Inc,17Q3,0.81,0.806,4107.02,3969.071,Consumer Discretionary,Specialty Stores,2017-12-21 12:35:00+00:00,Before Open
2017-12-21,08:30:00,PAYX,Paychex Inc.,17Q3,0.59,0.593,826.5,823.818,Information Technology,Data Processing & Outsourced Services,2017-12-21 13:30:00+00:00,Before Open
2017-12-21,16:15:00,NKE,Nike,17Q3,0.46,0.403,8554.0,8394.862,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017-12-21 21:15:00+00:00,After Close
2017-12-21,16:16:00,CTAS,Cintas Corporation,17Q3,1.31,1.272,1606.44,1588.364,Industrials,Diversified Support Services,2017-12-21 21:16:00+00:00,After Close
2018-01-04,07:00:00,WBA,Walgreens Boots Alliance,17Q4,1.28,1.267,30740.0,30421.389,Consumer Staples,Drug Retail,2018-01-04 12:00:00+00:00,Before Open
2018-01-04,08:30:00,LW,Lamb Weston Holdings Inc,17Q4,0.54,0.526,824.6,815.333,Consumer Staples,Packaged Foods & Meats,2018-01-04 13:30:00+00:00,Before Open
2018-01-05,07:30:00,STZ,Constellation Brands,17Q4,2.0,1.892,1799.1,1867.2,Consumer Staples,Distillers & Vintners,2018-01-05 12:30:00+00:00,Before Open
2018-01-10,06:00:00,LEN,Lennar Corp.,17Q4,1.29,1.475,3785.57,3597.2,Consumer Discretionary,Homebuilding,2018-01-10 11:00:00+00:00,Before Open
2018-01-11,07:00:00,DAL,Delta Air Lines Inc.,17Q4,0.96,0.874,10245.0,10130.385,Industrials,Airlines,2018-01-11 12:00:00+00:00,Before Open
2018-01-12,06:00:00,BLK,BlackRock,17Q4,6.24,5.984,3469.0,3311.556,Financials,Asset Management & Custody Banks,2018-01-12 11:00:00+00:00,Before Open
2018-01-12,06:45:00,JPM,JPMorgan Chase & Co.,17Q4,1.74,1.694,25450.0,25509.0,Financials,Diversified Banks,2018-01-12 11:45:00+00:00,Before Open
2018-01-12,06:50:00,PNC,PNC Financial Services,17Q4,2.29,2.196,4314.0,4170.6,Financials,Regional Banks,2018-01-12 11:50:00+00:00,Before Open
